ID;StockRegularProduk;StockAReady;StockABelumReady;ScoreLayananStock;ScoreLayananSales;ScorePKBase;ScoreRetensi;AdaMatpro1;AdaMatpro2;AdaMatpro3;AdaMatpro4
76953;4;0;4;7;7;7;7;Tidak;Tidak;Tidak;Tidak
76954;2;0;3;7;7;7;7;Tidak;Tidak;Tidak;Tidak
76955;30;0;27;7;7;7;7;Tidak;Tidak;Tidak;Tidak
76956;4;0;11;7;7;7;7;Tidak;Tidak;Tidak;Tidak
76958;4;0;11;7;7;7;7;Tidak;Tidak;YA;Tidak
77100;0;0;0;7;7;7;7;Ya;Ya;Tidak;Tidak
77101;0;0;0;7;7;8;7;Tidak;Ya;Tidak;Tidak
77102;15;0;24;8;8;8;8;Tidak;Ya;Tidak;Tidak
77103;7;0;0;8;7;8;7;Ya;Tidak;Tidak;Tidak
77104;3;0;3;8;8;8;8;Ya;Ya;Tidak;Tidak
75337;0;0;0;7;7;7;8;Tidak;Tidak;Tidak;Tidak
75340;0;0;0;7;7;7;8;Tidak;Ya;Tidak;Tidak
75917;16;46;30;9;9;9;9;Ya;Tidak;Ya;Tidak
76186;0;0;0;9;9;9;9;Tidak;Tidak;Tidak;Tidak
76187;4;79;20;7;7;5;7;Ya;Ya;Tidak;Tidak
76194;2;4;0;8;8;8;8;Ya;Ya;Tidak;Tidak
76200;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
76421;10;69;50;8;8;8;8;Ya;Ya;Tidak;Tidak
76479;0;8;0;10;10;10;7;Tidak;Ya;Tidak;Tidak
76488;0;0;4;8;10;8;7;Ya;Ya;Tidak;Tidak
76491;0;20;0;8;9;9;8;Tidak;Tidak;Tidak;Tidak
76492;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
76493;11;15;0;7;7;8;7;Ya;Ya;Ya;Tidak
76620;14;72;0;9;10;8;7;Tidak;Ya;Tidak;Tidak
76659;0;57;0;9;8;9;8;Ya;Ya;Ya;Tidak
76686;0;85;0;8;8;8;8;Tidak;Ya;Tidak;Ya
76687;25;10;10;8;8;8;8;Tidak;Tidak;Tidak;Tidak
76710;8;66;50;9;9;9;9;Ya;Tidak;Ya;Ya
76742;0;25;0;5;10;10;10;Tidak;Ya;Tidak;Tidak
76794;100;0;50;8;8;7;6;Tidak;Ya;Tidak;Tidak
76795;50;20;10;8;8;8;8;Tidak;Tidak;Tidak;Tidak
76929;16;0;16;8;8;8;8;Tidak;Tidak;Tidak;Tidak
76931;400;0;400;9;9;9;9;Tidak;Ya;Ya;Tidak
77026;0;0;0;10;10;10;9;Tidak;Tidak;Tidak;Tidak
77027;3;10;0;8;7;6;7;Ya;Ya;Tidak;Tidak
77029;10;0;0;8;8;8;7;Ya;Ya;Tidak;Tidak
77039;0;0;0;7;7;7;7;Tidak;Tidak;Tidak;Tidak
77249;0;3;0;10;10;10;8;Ya;Ya;Tidak;Tidak
77822;10;0;10;8;8;7;7;Tidak;Ya;Tidak;Tidak
77924;5;0;5;7;7;7;7;Tidak;Ya;Tidak;Tidak
78938;6;0;6;10;10;10;10;Tidak;Ya;Tidak;Tidak
78965;5;0;5;8;8;8;8;Tidak;Tidak;Tidak;Tidak
74394;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
74395;32;0;30;7;9;8;7;Tidak;Ya;Ya;Ya
74396;0;3;0;7;7;9;6;Ya;Ya;Tidak;Tidak
74397;9;0;0;8;8;7;7;Ya;Ya;Tidak;Ya
74398;10;15;0;8;8;8;8;Ya;Ya;Tidak;Tidak
74399;0;60;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
74400;5;6;8;8;8;7;7;Tidak;Ya;Tidak;Tidak
74557;0;3;0;6;6;5;5;Tidak;Tidak;Tidak;Tidak
74657;0;0;0;7;8;7;7;Tidak;Tidak;Tidak;Tidak
74659;13;0;0;10;10;10;10;Ya;Ya;Tidak;Ya
74702;0;0;27;6;8;9;7;Ya;Ya;Ya;Tidak
74704;0;0;27;7;7;8;6;Ya;Ya;Tidak;Tidak
74711;0;0;30;8;8;8;8;Tidak;Ya;Tidak;Tidak
74825;0;0;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
74834;0;0;27;8;8;8;7;Tidak;Ya;Tidak;Tidak
74846;0;0;0;9;9;8;9;Ya;Ya;Ya;Ya
74854;25;25;35;8;8;8;7;Tidak;Ya;Tidak;Tidak
74925;0;0;10;8;8;7;7;Tidak;Ya;Tidak;Tidak
74926;0;0;0;8;8;7;8;Ya;Tidak;Tidak;Tidak
74931;1;0;49;8;8;7;7;Tidak;Ya;Tidak;Tidak
74933;0;4;0;7;8;8;9;Tidak;Tidak;Tidak;Ya
74962;0;0;70;7;7;7;7;Tidak;Ya;Tidak;Tidak
74971;0;0;12;9;9;9;9;Tidak;Ya;Tidak;Tidak
74984;0;0;11;9;9;9;9;Tidak;Ya;Tidak;Tidak
75146;0;0;9;7;7;8;6;Tidak;Ya;Tidak;Ya
75165;2;0;10;7;8;8;7;Tidak;Ya;Tidak;Ya
75167;5;0;20;7;7;7;7;Ya;Ya;Tidak;Tidak
75168;0;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
75170;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
75171;0;0;5;8;9;7;6;Tidak;Ya;Tidak;Tidak
75174;0;0;15;7;8;7;7;Tidak;Ya;Tidak;Tidak
75196;0;0;28;8;8;8;8;Ya;Ya;Ya;Tidak
75035;86;0;31;8;8;8;8;Ya;Tidak;Ya;Tidak
75041;24;0;5;8;8;7;7;Ya;Ya;Ya;Ya
75111;10;0;0;8;8;8;8;Ya;Ya;Ya;Ya
75156;0;0;0;8;7;8;8;Ya;Ya;Ya;Ya
75183;29;0;10;8;8;7;7;Ya;Ya;Tidak;Tidak
75189;1;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
75209;10;0;0;2;2;2;1;Tidak;Tidak;Tidak;Tidak
75392;16;0;0;8;8;8;8;Tidak;Ya;Ya;Ya
75393;0;0;0;8;8;8;8;Ya;Ya;Ya;Ya
75790;64;0;21;7;8;8;8;Ya;Ya;Ya;Ya
75792;32;0;32;8;8;8;7;Tidak;Ya;Ya;Tidak
76142;60;0;0;8;8;8;6;Tidak;Ya;Ya;Tidak
76210;68;100;13;8;8;8;8;Tidak;Ya;Tidak;Tidak
76218;10;4;0;8;8;7;7;Tidak;Tidak;Tidak;Ya
76232;12;0;0;7;7;6;6;Ya;Ya;Tidak;Tidak
76234;8;0;0;8;8;6;6;Tidak;Ya;Tidak;Tidak
76240;18;6;0;8;8;8;7;Ya;Ya;Tidak;Tidak
76243;7;7;0;7;7;7;7;Ya;Tidak;Ya;Ya
76244;31;35;7;8;8;8;8;Tidak;Ya;Tidak;Tidak
76245;64;0;26;7;7;7;7;Tidak;Ya;Tidak;Tidak
76247;10;0;7;8;8;8;8;Tidak;Ya;Tidak;Tidak
76248;12;0;13;8;7;7;7;Ya;Ya;Ya;Tidak
76560;29;0;51;7;8;8;7;Tidak;Ya;Ya;Ya
77123;4;0;2;8;8;8;6;Tidak;Tidak;Tidak;Tidak
77127;9;0;1;8;8;8;6;Ya;Ya;Tidak;Ya
77133;7;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
77139;12;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77142;1;0;0;7;7;7;5;Ya;Ya;Ya;Ya
77149;26;0;21;8;8;8;8;Tidak;Tidak;Ya;Tidak
77150;10;0;19;8;8;7;7;Ya;Ya;Tidak;Tidak
74363;0;0;0;10;10;10;9;Tidak;Ya;Tidak;Tidak
74365;0;0;33;8;7;8;8;Ya;Ya;Ya;Ya
74367;0;0;0;8;7;7;8;Tidak;Tidak;Tidak;Tidak
74368;0;0;7;7;7;7;7;Ya;Ya;Tidak;Tidak
74643;0;0;6;8;8;8;8;Ya;Tidak;Tidak;Tidak
74653;0;0;0;10;10;10;10;Ya;Ya;Tidak;Tidak
74654;8;0;0;9;10;9;8;Ya;Ya;Ya;Ya
74871;48;0;0;8;9;8;9;Ya;Ya;Ya;Tidak
74882;12;0;2;9;9;8;8;Tidak;Ya;Ya;Tidak
74927;0;0;4;8;9;9;9;Tidak;Ya;Tidak;Tidak
74930;0;0;8;8;9;8;9;Ya;Ya;Tidak;Tidak
74935;5;0;0;9;8;8;8;Tidak;Ya;Tidak;Tidak
74939;0;0;7;7;8;8;8;Tidak;Ya;Tidak;Tidak
75355;14;0;0;7;6;8;9;Tidak;Ya;Ya;Ya
75356;0;0;22;8;9;8;9;Tidak;Ya;Tidak;Tidak
75358;1;0;0;7;7;6;9;Ya;Ya;Tidak;Ya
75366;3;0;7;9;9;9;9;Tidak;Ya;Tidak;Tidak
75893;0;0;6;9;9;8;8;Tidak;Tidak;Tidak;Tidak
75895;8;0;0;8;7;8;8;Tidak;Ya;Tidak;Tidak
75909;9;0;5;8;8;8;7;Tidak;Ya;Tidak;Tidak
75915;0;0;7;8;8;8;8;Tidak;Ya;Tidak;Tidak
76255;0;0;8;9;9;8;8;Tidak;Ya;Tidak;Tidak
76256;10;0;0;9;9;8;9;Ya;Ya;Tidak;Tidak
76259;33;0;35;9;9;8;8;Tidak;Ya;Ya;Tidak
76268;0;0;0;8;8;7;7;Tidak;Ya;Tidak;Tidak
76270;0;0;1;9;9;9;9;Tidak;Ya;Tidak;Tidak
76275;22;0;21;9;9;9;9;Ya;Ya;Ya;Tidak
77915;18;0;1;9;9;9;9;Tidak;Ya;Tidak;Tidak
77918;0;0;0;9;9;8;8;Ya;Ya;Tidak;Tidak
77919;0;12;0;9;9;8;8;Ya;Ya;Tidak;Tidak
77920;20;0;5;7;7;7;7;Ya;Ya;Tidak;Tidak
75344;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
75345;1;0;1;7;7;7;7;Ya;Ya;Tidak;Tidak
75347;5;10;0;8;6;8;6;Ya;Ya;Tidak;Ya
75848;15;2;5;9;9;10;10;Tidak;Ya;Tidak;Tidak
75850;10;10;10;8;7;8;8;Tidak;Ya;Tidak;Ya
76581;10;5;10;8;7;8;8;Ya;Ya;Tidak;Ya
76615;4;0;2;9;9;9;10;Tidak;Tidak;Tidak;Tidak
76630;10;0;10;8;8;10;9;Ya;Ya;Tidak;Tidak
76670;10;5;20;7;8;6;6;Tidak;Ya;Tidak;Tidak
76683;0;0;10;8;8;8;7;Tidak;Tidak;Tidak;Tidak
76692;0;0;0;9;9;9;9;Ya;Ya;Tidak;Tidak
76715;5;0;5;10;8;7;6;Tidak;Ya;Tidak;Ya
76753;10;5;5;8;8;7;8;Tidak;Tidak;Tidak;Tidak
76759;0;0;0;8;7;7;6;Tidak;Ya;Tidak;Ya
76809;5;2;5;10;10;10;10;Ya;Ya;Tidak;Ya
76817;5;5;10;9;9;9;9;Ya;Tidak;Tidak;Tidak
76819;10;10;10;9;9;10;10;Tidak;Ya;Tidak;Tidak
76825;0;0;10;8;9;9;10;Tidak;Tidak;Tidak;Tidak
76826;0;10;30;10;10;10;10;Tidak;Ya;Tidak;Tidak
76832;10;50;50;9;9;9;9;Tidak;Tidak;Tidak;Tidak
76838;4;0;6;8;8;7;7;Tidak;Ya;Tidak;Tidak
76846;5;0;10;8;7;7;6;Tidak;Tidak;Tidak;Tidak
76847;5;0;10;7;5;5;3;Tidak;Tidak;Tidak;Tidak
76848;0;0;0;9;9;8;9;Tidak;Tidak;Tidak;Tidak
76850;2;0;20;9;8;5;9;Ya;Ya;Tidak;Ya
76852;12;10;10;10;10;5;5;Ya;Ya;Tidak;Tidak
76853;5;10;20;5;5;6;6;Tidak;Ya;Tidak;Tidak
76856;1;0;3;8;9;10;9;Ya;Ya;Tidak;Tidak
76858;4;0;4;8;7;7;5;Tidak;Tidak;Tidak;Ya
76861;5;5;20;8;7;10;7;Tidak;Tidak;Tidak;Tidak
76863;10;10;20;7;10;9;7;Tidak;Tidak;Tidak;Tidak
76864;20;20;10;10;10;10;10;Ya;Ya;Tidak;Tidak
75789;13;13;16;9;9;9;9;Tidak;Ya;Tidak;Tidak
75795;5;15;18;9;9;8;9;Tidak;Ya;Tidak;Tidak
75810;10;20;10;8;8;8;8;Tidak;Ya;Tidak;Ya
75816;0;0;0;9;10;10;10;Tidak;Tidak;Tidak;Tidak
75817;2;20;20;8;7;8;7;Tidak;Ya;Tidak;Tidak
75826;8;13;18;8;8;8;8;Tidak;Tidak;Tidak;Tidak
75835;12;13;12;8;8;8;8;Tidak;Ya;Tidak;Tidak
75861;12;13;15;8;8;8;8;Tidak;Ya;Tidak;Tidak
75865;3;0;0;9;10;9;8;Tidak;Tidak;Tidak;Tidak
76118;35;15;15;9;10;9;9;Tidak;Ya;Tidak;Tidak
76318;15;30;30;9;9;9;9;Tidak;Tidak;Tidak;Tidak
76371;13;22;12;9;9;9;9;Tidak;Ya;Tidak;Tidak
76387;13;13;16;8;8;8;8;Tidak;Ya;Tidak;Tidak
76420;21;13;12;9;9;9;9;Tidak;Ya;Tidak;Tidak
76422;15;15;16;8;8;8;8;Tidak;Tidak;Tidak;Tidak
76427;16;16;10;9;9;9;9;Tidak;Ya;Tidak;Tidak
76570;20;30;35;8;8;8;8;Tidak;Ya;Tidak;Tidak
76582;15;20;20;8;8;8;8;Tidak;Ya;Tidak;Tidak
76590;20;25;25;9;9;9;9;Tidak;Ya;Tidak;Tidak
76595;30;30;25;8;9;8;8;Tidak;Ya;Tidak;Tidak
76602;35;25;25;9;8;8;8;Tidak;Ya;Tidak;Tidak
76624;35;55;55;9;8;9;9;Tidak;Tidak;Tidak;Tidak
76629;20;25;25;9;9;8;9;Tidak;Ya;Tidak;Tidak
76711;25;30;30;8;9;8;8;Tidak;Tidak;Tidak;Tidak
76718;30;30;40;9;9;8;9;Tidak;Tidak;Tidak;Tidak
76719;30;25;25;9;9;8;8;Tidak;Ya;Tidak;Tidak
76763;13;15;10;9;9;9;9;Tidak;Ya;Tidak;Tidak
76774;15;13;19;9;9;9;9;Tidak;Ya;Tidak;Tidak
76788;8;11;16;9;9;9;9;Tidak;Tidak;Tidak;Tidak
76793;13;13;18;9;8;9;9;Tidak;Tidak;Tidak;Tidak
76800;13;13;9;9;9;9;9;Tidak;Ya;Tidak;Tidak
76805;16;13;12;9;9;9;9;Tidak;Tidak;Tidak;Tidak
74911;4;0;0;9;8;8;10;Tidak;Ya;Tidak;Ya
74912;0;0;0;7;8;8;7;Tidak;Ya;Ya;Ya
75127;30;0;25;10;9;9;9;Ya;Ya;Tidak;Tidak
75129;0;0;0;7;7;6;6;Ya;Tidak;Ya;Tidak
75130;6;0;0;9;9;8;9;Ya;Ya;Ya;Ya
75131;5;0;0;10;9;9;8;Tidak;Ya;Tidak;Ya
75132;9;0;10;7;8;7;6;Tidak;Ya;Tidak;Ya
76712;4;5;3;8;7;6;7;Ya;Ya;Ya;Ya
76714;6;0;0;8;7;7;6;Tidak;Ya;Tidak;Ya
76728;3;0;0;10;10;10;10;Tidak;Ya;Tidak;Ya
76764;6;0;0;9;7;9;8;Tidak;Ya;Tidak;Tidak
76782;4;3;0;7;8;8;8;Tidak;Ya;Tidak;Ya
76830;5;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
76835;5;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
79292;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
79293;1;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
79294;5;5;0;8;8;7;8;Ya;Ya;Tidak;Ya
79295;3;5;2;8;8;8;1;Ya;Ya;Tidak;Ya
79296;5;0;0;8;8;8;8;Ya;Tidak;Tidak;Ya
79297;4;0;0;9;8;7;8;Tidak;Ya;Ya;Ya
79298;19;5;0;9;10;7;8;Tidak;Ya;Tidak;Ya
79299;5;0;0;8;7;8;8;Ya;Ya;Tidak;Ya
79300;5;0;5;8;8;8;8;Ya;Ya;Tidak;Ya
79301;8;5;0;8;8;8;8;Ya;Ya;Tidak;Ya
79302;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
79353;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
79354;1;0;0;10;9;9;8;Ya;Ya;Tidak;Ya
79356;6;0;6;8;8;8;8;Tidak;Ya;Tidak;Ya
79357;0;0;0;10;10;10;8;Tidak;Tidak;Tidak;Tidak
79358;5;0;5;8;8;8;8;Ya;Ya;Ya;Ya
79359;4;0;5;9;9;9;9;Tidak;Tidak;Tidak;Tidak
79422;8;0;8;8;8;8;7;Ya;Ya;Tidak;Tidak
74433;10;50;60;9;9;10;10;Ya;Tidak;Ya;Tidak
74443;20;30;70;10;10;8;7;Tidak;Tidak;Tidak;Tidak
74457;20;30;20;10;10;10;10;Tidak;Ya;Ya;Tidak
74489;30;30;70;8;10;10;8;Tidak;Ya;Tidak;Tidak
74520;25;25;50;10;10;10;10;Ya;Ya;Tidak;Tidak
74637;20;30;40;10;10;9;9;Ya;Ya;Ya;Tidak
74641;15;30;50;10;10;10;10;Ya;Ya;Tidak;Tidak
74670;20;25;30;10;10;10;10;Ya;Ya;Tidak;Tidak
74675;0;0;0;10;10;8;7;Ya;Ya;Tidak;Tidak
74683;15;25;10;8;10;10;8;Ya;Ya;Tidak;Tidak
74875;20;25;0;9;10;10;10;Ya;Ya;Ya;Tidak
74879;15;0;15;10;10;10;10;Ya;Ya;Ya;Tidak
74883;25;0;28;10;10;10;10;Tidak;Ya;Tidak;Tidak
74884;15;0;25;9;8;10;10;Ya;Ya;Tidak;Tidak
75032;10;0;15;8;9;10;10;Tidak;Ya;Tidak;Tidak
75203;15;0;20;9;10;8;9;Ya;Ya;Tidak;Tidak
75204;30;0;35;8;9;10;9;Ya;Ya;Tidak;Tidak
75207;15;5;20;10;10;8;10;Tidak;Ya;Tidak;Tidak
75211;15;0;25;10;10;10;10;Tidak;Ya;Tidak;Ya
75221;20;0;20;10;9;9;8;Tidak;Ya;Tidak;Ya
75783;30;10;15;10;10;10;10;Ya;Ya;Tidak;Tidak
75883;25;10;25;10;10;10;10;Ya;Ya;Tidak;Ya
75884;30;15;25;10;10;10;10;Ya;Ya;Ya;Tidak
75886;25;15;30;8;8;8;9;Ya;Ya;Ya;Ya
75892;30;5;10;9;10;10;8;Ya;Ya;Tidak;Tidak
76132;30;15;25;8;8;9;8;Ya;Ya;Ya;Tidak
76134;30;10;15;8;9;9;8;Ya;Tidak;Tidak;Tidak
76192;30;20;35;8;8;8;8;Tidak;Ya;Tidak;Tidak
76364;30;30;20;8;8;9;6;Ya;Ya;Tidak;Ya
76367;3;20;25;10;9;8;10;Ya;Ya;Tidak;Tidak
76449;35;15;25;10;10;8;10;Ya;Ya;Tidak;Ya
76451;30;15;20;8;9;6;6;Ya;Ya;Tidak;Tidak
74592;10;10;0;8;9;8;9;Tidak;Ya;Tidak;Ya
74626;0;15;0;8;10;7;8;Ya;Ya;Tidak;Ya
74640;14;30;0;5;5;5;7;Ya;Ya;Tidak;Ya
74665;30;35;0;8;9;8;8;Ya;Ya;Tidak;Tidak
74757;0;50;0;7;10;10;10;Tidak;Tidak;Ya;Ya
74781;60;50;0;9;8;9;8;Ya;Tidak;Tidak;Tidak
74787;0;25;0;7;5;7;8;Ya;Ya;Tidak;Tidak
75008;0;0;0;9;10;6;6;Ya;Tidak;Tidak;Ya
75009;50;100;0;9;10;6;6;Tidak;Ya;Tidak;Ya
75021;0;10;0;5;5;5;5;Ya;Ya;Tidak;Ya
75191;10;40;0;7;7;6;6;Ya;Tidak;Tidak;Tidak
75391;8;25;0;6;7;5;7;Tidak;Ya;Tidak;Ya
75967;0;0;13;10;10;5;7;Tidak;Ya;Tidak;Ya
76170;0;25;0;10;10;7;8;Ya;Ya;Ya;Ya
76308;0;0;20;7;8;7;7;Tidak;Tidak;Tidak;Ya
76348;15;0;1;7;8;5;5;Tidak;Ya;Tidak;Ya
76357;0;0;31;10;10;9;10;Tidak;Ya;Tidak;Tidak
76542;17;0;12;5;7;6;5;Tidak;Ya;Ya;Ya
76611;10;0;6;4;5;3;4;Ya;Tidak;Tidak;Tidak
76622;5;5;0;9;9;9;9;Ya;Ya;Tidak;Ya
76655;0;0;13;8;9;7;8;Tidak;Ya;Tidak;Ya
76876;5;0;0;7;9;7;8;Tidak;Ya;Tidak;Tidak
76878;8;47;0;9;9;8;9;Tidak;Ya;Tidak;Ya
76944;0;0;25;7;8;7;7;Tidak;Ya;Tidak;Tidak
76948;15;0;30;7;7;7;7;Ya;Ya;Ya;Ya
79217;10;10;10;8;9;8;8;Tidak;Ya;Ya;Ya
79221;10;10;10;7;8;7;8;Tidak;Tidak;Tidak;Ya
79222;10;10;10;7;8;7;7;Ya;Ya;Ya;Ya
79424;10;10;0;7;7;7;7;Ya;Ya;Tidak;Ya
79426;10;10;10;8;10;7;7;Tidak;Tidak;Tidak;Tidak
79447;10;10;0;7;8;6;7;Ya;Tidak;Tidak;Tidak
79448;10;20;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
76152;5;0;0;5;5;5;5;Tidak;Tidak;Tidak;Tidak
76360;0;0;12;5;5;5;5;Ya;Tidak;Tidak;Tidak
76363;3;0;0;5;5;5;7;Ya;Tidak;Tidak;Tidak
76365;0;0;1;7;7;7;7;Tidak;Tidak;Tidak;Tidak
76373;18;0;12;5;5;5;5;Ya;Ya;Tidak;Ya
76924;1;0;0;10;9;10;9;Tidak;Tidak;Tidak;Tidak
76926;0;0;16;7;7;7;6;Tidak;Ya;Tidak;Tidak
76928;15;0;0;10;9;9;10;Tidak;Ya;Ya;Tidak
76934;0;0;0;1;1;1;1;Ya;Tidak;Ya;Tidak
76936;0;0;0;8;8;9;7;Ya;Tidak;Tidak;Ya
77673;5;0;10;7;7;5;5;Tidak;Ya;Tidak;Tidak
77704;1;0;0;7;7;7;7;Ya;Ya;Tidak;Tidak
77712;3;0;8;8;8;8;8;Ya;Tidak;Tidak;Tidak
77721;0;0;0;7;7;7;7;Tidak;Tidak;Tidak;Tidak
77727;0;0;0;10;10;10;10;Ya;Ya;Ya;Ya
77730;0;0;14;7;7;7;7;Tidak;Ya;Tidak;Tidak
77842;3;0;8;10;8;10;7;Tidak;Tidak;Tidak;Tidak
77873;7;0;0;6;8;7;5;Ya;Tidak;Ya;Tidak
77884;57;0;0;7;6;1;5;Ya;Ya;Tidak;Tidak
77889;4;4;0;7;7;8;6;Ya;Ya;Tidak;Tidak
77978;9;0;0;10;10;10;8;Ya;Ya;Tidak;Tidak
77985;8;0;0;10;10;8;7;Tidak;Ya;Tidak;Tidak
77999;0;0;0;8;8;8;5;Tidak;Ya;Tidak;Tidak
78009;13;0;0;1;3;2;1;Tidak;Ya;Ya;Tidak
78011;21;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
78087;30;0;4;7;7;6;5;Ya;Ya;Tidak;Tidak
78799;5;0;0;5;5;5;5;Tidak;Ya;Tidak;Tidak
78805;16;0;0;6;6;5;5;Ya;Ya;Tidak;Tidak
79075;1;0;0;7;7;6;7;Tidak;Tidak;Tidak;Tidak
79077;3;0;0;8;7;7;6;Tidak;Ya;Tidak;Tidak
79089;25;0;0;8;10;8;8;Ya;Ya;Tidak;Tidak
79100;28;0;28;8;8;7;8;Tidak;Tidak;Tidak;Tidak
74421;0;9;0;6;7;6;8;Ya;Ya;Tidak;Ya
74422;15;0;0;10;10;5;10;Ya;Ya;Tidak;Tidak
74424;0;10;0;10;10;9;10;Ya;Ya;Tidak;Tidak
74466;0;0;0;8;10;10;8;Ya;Ya;Tidak;Tidak
74753;0;0;0;6;8;8;8;Ya;Ya;Tidak;Tidak
74759;10;5;0;10;10;10;10;Ya;Tidak;Tidak;Tidak
74760;15;0;0;9;6;9;7;Ya;Ya;Tidak;Tidak
74762;0;0;0;8;8;8;6;Ya;Ya;Ya;Tidak
74789;0;0;0;10;10;10;10;Ya;Ya;Tidak;Tidak
74790;1;10;0;10;10;10;9;Ya;Ya;Tidak;Tidak
74791;15;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
74990;0;0;0;10;9;10;10;Ya;Ya;Tidak;Ya
74994;0;0;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
74996;0;0;0;10;10;10;10;Ya;Tidak;Tidak;Ya
74998;15;10;0;10;10;10;8;Ya;Tidak;Tidak;Ya
75069;0;8;0;10;10;7;7;Tidak;Tidak;Tidak;Tidak
75076;0;0;0;10;10;10;10;Ya;Tidak;Tidak;Tidak
75079;0;4;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
75080;0;5;0;10;8;10;10;Ya;Ya;Tidak;Tidak
75083;0;0;0;9;8;8;7;Ya;Ya;Tidak;Tidak
76336;10;2;0;5;6;5;6;Tidak;Tidak;Tidak;Tidak
76341;10;6;0;8;8;9;8;Ya;Ya;Tidak;Tidak
76343;6;0;0;8;8;10;10;Ya;Ya;Tidak;Ya
76345;4;3;0;8;10;10;10;Ya;Ya;Tidak;Tidak
76368;0;4;0;8;8;10;8;Tidak;Ya;Tidak;Tidak
76369;6;6;0;10;8;10;10;Ya;Ya;Tidak;Tidak
76370;0;4;0;10;10;8;10;Ya;Tidak;Tidak;Ya
76372;10;10;0;8;10;10;8;Ya;Ya;Ya;Ya
76539;4;5;0;1;1;1;5;Ya;Ya;Ya;Ya
76546;10;6;0;8;8;10;8;Ya;Ya;Ya;Ya
76554;10;10;0;8;10;10;8;Ya;Ya;Tidak;Ya
76557;8;5;4;10;8;10;10;Ya;Ya;Ya;Tidak
74797;0;0;0;10;10;10;10;Ya;Ya;Ya;Ya
74823;0;0;0;8;10;10;10;Tidak;Ya;Tidak;Ya
74959;7;5;0;10;10;10;10;Tidak;Ya;Tidak;Ya
74989;8;0;7;10;10;10;10;Ya;Ya;Tidak;Ya
75004;0;0;0;10;10;8;10;Tidak;Tidak;Tidak;Ya
75026;7;0;0;10;10;10;10;Ya;Ya;Tidak;Ya
75053;10;10;10;10;10;10;10;Tidak;Ya;Tidak;Tidak
75082;0;8;0;10;10;10;10;Tidak;Ya;Tidak;Ya
75973;5;0;0;10;10;10;10;Tidak;Ya;Tidak;Ya
75980;23;30;17;10;10;10;10;Ya;Ya;Tidak;Tidak
76090;0;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
76108;4;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
76307;0;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
76328;0;0;0;8;2;5;5;Tidak;Ya;Tidak;Tidak
76875;0;0;0;10;10;10;7;Tidak;Tidak;Tidak;Ya
76880;5;0;40;10;10;10;10;Ya;Ya;Tidak;Tidak
76881;5;0;20;10;10;8;8;Tidak;Tidak;Tidak;Ya
76894;6;0;25;10;10;10;10;Tidak;Tidak;Tidak;Tidak
76900;1;0;6;10;10;10;10;Tidak;Tidak;Tidak;Tidak
76904;3;0;1;10;10;10;10;Tidak;Tidak;Tidak;Ya
76915;0;0;7;10;10;10;8;Ya;Tidak;Tidak;Tidak
76921;6;0;12;10;10;10;10;Tidak;Ya;Ya;Ya
76930;21;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
77045;0;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
77050;8;0;4;10;10;10;10;Ya;Ya;Tidak;Tidak
77066;29;0;40;10;10;10;10;Tidak;Tidak;Tidak;Tidak
77081;8;0;11;8;8;9;6;Tidak;Ya;Tidak;Ya
77084;0;0;0;9;8;8;8;Ya;Tidak;Tidak;Ya
77094;10;0;3;7;8;7;6;Ya;Ya;Tidak;Ya
77106;0;0;0;10;10;10;10;Tidak;Tidak;Tidak;Ya
74580;0;0;8;10;10;10;10;Tidak;Ya;Tidak;Tidak
74860;24;0;24;8;7;5;7;Ya;Ya;Ya;Tidak
74862;0;0;0;9;7;5;7;Ya;Ya;Tidak;Ya
